sub_score,Percentage of negative
1678,0.9583333333333334
1679,1.0
1680,1.0
1681,1.0
1682,0.875
1683,0.875
1684,1.0
1685,1.0
1686,1.0
1687,1.0
1688,1.0
1689,1.0
1690,1.0
1691,0.9615384615384616
1692,1.0
1693,0.75
1694,1.0
1695,1.0
1696,1.0
1697,1.0
1698,0.9166666666666666
1699,1.0
1700,1.0
1701,1.0
1702,1.0
1703,0.8461538461538461
1704,0.9565217391304348
1705,1.0
1706,1.0
1707,1.0
1708,0.9545454545454546
1709,1.0
1710,1.0
1711,0.8333333333333334
1712,0.9130434782608695
1713,1.0
1714,0.9375
1715,1.0
1716,1.0
1717,1.0
1718,1.0
1719,1.0
1720,1.0
1721,1.0
1722,1.0
1723,1.0
1724,0.95
1725,0.8823529411764706
1726,1.0
1727,0.9230769230769231
1728,1.0
1729,0.8
1730,1.0
1731,0.896551724137931
1732,1.0
1733,0.7692307692307693
1734,1.0
1735,0.9047619047619048
1736,0.9545454545454546
1737,1.0
1738,1.0
1739,1.0
1740,0.8947368421052632
1741,1.0
1742,1.0
1743,1.0
1744,1.0
1745,1.0
1746,1.0
1747,1.0
1748,1.0
1749,1.0
1750,0.9090909090909091
1751,1.0
1752,1.0
1753,0.8076923076923077
1754,1.0
1755,0.875
1757,1.0
1758,1.0
1759,1.0
1760,1.0
1761,0.9090909090909091
1762,1.0
1763,1.0
1764,0.8
1765,0.8823529411764706
1766,1.0
1767,0.8571428571428571
1768,1.0
1769,0.9090909090909091
1770,1.0
1771,1.0
1772,1.0
1773,1.0
1774,0.9230769230769231
1775,0.9615384615384616
1776,0.9545454545454546
1777,1.0
1778,1.0
1779,0.9090909090909091
1780,1.0
1781,0.9545454545454546
1782,0.9285714285714286
1783,1.0
1784,0.875
1785,0.9090909090909091
1786,1.0
1787,1.0
1788,1.0
1789,1.0
1790,1.0
1791,0.9333333333333333
1792,0.6666666666666666
1793,1.0
1794,1.0
1795,1.0
1796,1.0
1797,0.875
1798,0.8
1799,1.0
1800,1.0
1801,1.0
1802,1.0
1803,0.6666666666666666
1804,1.0
1805,0.9523809523809523
1806,1.0
1807,1.0
1808,1.0
1809,1.0
1810,1.0
1811,0.9230769230769231
1812,0.9333333333333333
1813,1.0
1814,1.0
1815,0.9166666666666666
1816,1.0
1817,0.9375
1818,0.96
1819,1.0
1820,1.0
1821,0.9166666666666666
1822,1.0
1823,1.0
1824,0.9285714285714286
1825,1.0
1826,1.0
1827,0.9166666666666666
1828,0.9090909090909091
1829,0.9411764705882353
1830,0.9375
1831,1.0
1832,0.8666666666666667
1833,0.9375
1834,1.0
1835,0.75
1836,1.0
1837,1.0
1838,1.0
1839,1.0
1840,1.0
1841,1.0
1842,1.0
1843,1.0
1844,0.95
1845,1.0
1846,1.0
1847,1.0
1848,1.0
1849,1.0
1850,1.0
1851,1.0
1852,1.0
1853,1.0
1854,0.6666666666666666
1855,0.875
1856,1.0
1857,0.9230769230769231
1858,0.9166666666666666
1859,1.0
1860,0.9090909090909091
1861,1.0
1862,0.7142857142857143
1863,1.0
1864,0.9
1865,0.8888888888888888
1866,1.0
1867,1.0
1868,0.8571428571428571
1869,0.9333333333333333
1870,1.0
1871,1.0
1872,1.0
1873,0.9722222222222222
1874,1.0
1875,1.0
1876,1.0
1877,1.0
1878,1.0
1879,0.9473684210526315
1880,0.8461538461538461
1881,0.8666666666666667
1882,0.8888888888888888
1883,0.9166666666666666
1884,1.0
1885,1.0
1886,1.0
1887,1.0
1888,1.0
1889,0.9
1890,1.0
1891,1.0
1892,0.875
1893,1.0
1894,1.0
1895,1.0
1896,1.0
1897,1.0
1898,1.0
1899,1.0
1900,1.0
1901,0.9473684210526315
1902,1.0
1903,1.0
1904,1.0
1905,1.0
1906,1.0
1907,0.9375
1908,0.9545454545454546
1909,0.9047619047619048
1910,0.8333333333333334
1911,1.0
1912,1.0
1913,1.0
1914,0.9333333333333333
1915,1.0
1916,1.0
1917,1.0
1918,1.0
1919,0.9285714285714286
1920,1.0
1921,0.9090909090909091
1922,1.0
1923,1.0
1924,0.9166666666666666
1925,1.0
1926,1.0
1927,0.875
1928,0.8461538461538461
1929,1.0
1930,1.0
1931,1.0
1932,1.0
1933,1.0
1934,1.0
1935,1.0
1936,0.8333333333333334
1937,1.0
1938,0.9090909090909091
1939,0.9444444444444444
1940,1.0
1941,1.0
1942,1.0
1943,0.9375
1944,1.0
1945,1.0
1946,1.0
1947,1.0
1948,1.0
1949,1.0
1950,0.9523809523809523
1951,1.0
1952,1.0
1953,1.0
1954,1.0
1955,1.0
1956,1.0
1957,1.0
1958,1.0
1959,0.8333333333333334
1960,1.0
1961,0.9
1962,1.0
1963,0.9090909090909091
1964,1.0
1965,1.0
1966,1.0
1967,0.8461538461538461
1968,1.0
1969,0.8333333333333334
1970,0.9375
1971,1.0
1972,1.0
1973,1.0
1974,0.8666666666666667
1975,1.0
1976,1.0
1977,1.0
1978,1.0
1979,1.0
1980,1.0
1981,0.8333333333333334
1982,1.0
1983,0.8333333333333334
1984,1.0
1985,0.9230769230769231
1986,0.8823529411764706
1987,0.9473684210526315
1988,1.0
1989,0.9285714285714286
1990,0.9375
1991,1.0
1992,1.0
1993,0.8823529411764706
1994,1.0
1995,0.6666666666666666
1996,1.0
1997,0.9230769230769231
1998,1.0
1999,1.0
2000,1.0
2001,1.0
2002,0.8888888888888888
2003,1.0
2004,0.8888888888888888
2005,1.0
2006,1.0
2007,0.9285714285714286
2008,1.0
2009,1.0
2010,1.0
2011,1.0
2012,0.8666666666666667
2013,0.8
2014,1.0
2015,0.9
2016,1.0
2017,0.9285714285714286
2018,1.0
2019,0.8888888888888888
2020,1.0
2021,0.8571428571428571
2022,0.6666666666666666
2023,1.0
2024,1.0
2025,1.0
2026,1.0
2027,1.0
2028,1.0
2029,1.0
2030,1.0
2031,1.0
2032,1.0
2033,1.0
2034,1.0
2035,0.9230769230769231
2036,1.0
2037,1.0
2038,1.0
2039,1.0
2040,0.95
2041,0.9411764705882353
2042,1.0
2043,1.0
2044,1.0
2045,1.0
2046,0.9285714285714286
2047,0.9090909090909091
2048,1.0
2049,0.8888888888888888
2050,1.0
2051,1.0
2052,1.0
2053,1.0
2054,1.0
2055,0.9545454545454546
2056,0.9230769230769231
2057,1.0
2058,1.0
2059,1.0
2060,1.0
2061,1.0
2062,1.0
2063,0.8823529411764706
2064,1.0
2065,1.0
2066,1.0
2067,1.0
2068,1.0
2069,0.9166666666666666
2070,1.0
2071,1.0
2072,0.8888888888888888
2073,0.8
2074,1.0
2075,1.0
2076,1.0
2077,1.0
2078,1.0
2079,1.0
2080,0.8
2081,1.0
2082,1.0
2083,1.0
2084,1.0
2085,1.0
2086,1.0
2087,0.8888888888888888
2088,1.0
2089,1.0
2090,0.95
2091,1.0
2092,1.0
2093,1.0
2094,1.0
2095,1.0
2096,1.0
2097,1.0
2098,1.0
2099,0.9285714285714286
2100,1.0
2101,0.8125
2102,1.0
2103,1.0
2104,1.0
2105,1.0
2106,1.0
2107,1.0
2108,1.0
2109,0.9230769230769231
2110,1.0
2111,1.0
2112,1.0
2113,0.9705882352941176
2114,1.0
2115,1.0
2116,1.0
2117,0.9560439560439561
2118,1.0
2119,1.0
2120,1.0
2121,0.92
2122,1.0
2123,1.0
2124,0.9444444444444444
2125,0.8571428571428571
2126,1.0
2127,1.0
2128,1.0
2129,1.0
2130,0.9047619047619048
2131,0.8666666666666667
2132,1.0
2133,1.0
2134,1.0
2135,1.0
2136,1.0
2137,1.0
2138,1.0
2139,1.0
2140,1.0
2141,1.0
2142,1.0
2143,1.0
2145,1.0
2146,0.8571428571428571
2147,1.0
2148,0.8571428571428571
2149,1.0
2150,1.0
2151,0.9411764705882353
2152,1.0
2153,0.95
2154,0.9411764705882353
2155,1.0
2156,1.0
2157,1.0
2158,1.0
2159,1.0
2160,1.0
2161,0.7142857142857143
2162,0.9411764705882353
2163,0.9
2164,1.0
2165,1.0
2166,0.85
2167,1.0
2168,1.0
2169,1.0
2170,1.0
2171,0.9285714285714286
2172,1.0
2173,1.0
2174,0.9473684210526315
2175,1.0
2176,1.0
2177,1.0
2178,0.9230769230769231
2179,1.0
2180,1.0
2181,0.8181818181818182
2182,1.0
2183,1.0
2184,0.9523809523809523
2185,1.0
2186,1.0
2187,1.0
2188,1.0
2189,0.9090909090909091
2190,1.0
2191,1.0
2192,0.9333333333333333
2193,1.0
2194,1.0
2195,0.7142857142857143
2197,1.0
2198,0.75
2199,1.0
2200,1.0
2201,1.0
2202,1.0
2203,1.0
2204,1.0
2205,1.0
2206,1.0
2207,1.0
2208,0.7142857142857143
2209,0.9333333333333333
2210,1.0
2211,1.0
2212,1.0
2213,1.0
2214,0.9722222222222222
2215,0.8333333333333334
2216,1.0
2217,0.9375
2218,0.96875
2219,0.8461538461538461
2220,1.0
2221,0.8571428571428571
2222,1.0
2223,0.9629629629629629
2224,1.0
2225,1.0
2226,0.9230769230769231
2227,0.9333333333333333
2228,1.0
2229,1.0
2230,1.0
2231,1.0
2232,1.0
2233,1.0
2234,1.0
2235,0.8666666666666667
2237,1.0
2238,1.0
2239,0.8928571428571429
2240,1.0
2241,1.0
2242,1.0
2243,0.75
2244,1.0
2245,0.875
2246,1.0
2247,0.8
2248,1.0
2249,0.8888888888888888
2250,1.0
2251,1.0
2252,0.9166666666666666
2253,1.0
2254,0.9090909090909091
2255,1.0
2256,1.0
2257,1.0
2258,1.0
2259,0.8888888888888888
2260,0.8333333333333334
2261,1.0
2262,1.0
2263,1.0
2264,1.0
2265,1.0
2266,1.0
2267,1.0
2269,0.8888888888888888
2270,0.9166666666666666
2271,0.9375
2272,1.0
2273,1.0
2274,1.0
2275,1.0
2276,1.0
2277,1.0
2278,1.0
2279,1.0
2280,1.0
2281,0.9090909090909091
2282,0.7777777777777778
2283,1.0
2284,0.8571428571428571
2285,0.8181818181818182
2286,1.0
2287,1.0
2288,1.0
2289,0.8888888888888888
2290,0.8
2291,0.9565217391304348
2292,1.0
2293,1.0
2294,1.0
2295,0.9375
2296,0.9166666666666666
2297,1.0
2298,1.0
2299,1.0
2300,1.0
2301,1.0
2302,0.875
2303,1.0
2304,0.9285714285714286
2305,1.0
2306,1.0
2307,0.8333333333333334
2308,0.8333333333333334
2309,1.0
2310,1.0
2311,1.0
2312,1.0
2313,1.0
2314,1.0
2315,1.0
2316,1.0
2317,1.0
2318,1.0
2319,0.9333333333333333
2320,1.0
2321,1.0
2322,0.7692307692307693
2324,0.9411764705882353
2325,1.0
2326,1.0
2327,1.0
2328,1.0
2329,1.0
2330,1.0
2331,1.0
2332,1.0
2333,0.9722222222222222
2334,1.0
2335,1.0
2336,0.9090909090909091
2337,1.0
2338,1.0
2339,1.0
2340,1.0
2341,1.0
2342,1.0
2343,0.9375
2344,1.0
2345,1.0
2346,1.0
2347,0.8333333333333334
2348,1.0
2349,1.0
2350,1.0
2351,0.875
2352,1.0
2353,1.0
2354,0.9655172413793104
2355,1.0
2356,0.9375
2357,1.0
2358,1.0
2359,1.0
2360,0.8181818181818182
2361,1.0
2362,1.0
2363,0.8
2364,1.0
2365,1.0
2366,1.0
2367,0.9166666666666666
2368,1.0
2369,1.0
2370,1.0
2371,1.0
2372,1.0
2373,1.0
2374,0.9629629629629629
2375,1.0
2376,1.0
2377,1.0
2378,1.0
2379,1.0
2380,1.0
2381,1.0
2382,1.0
2383,1.0
2384,1.0
2385,1.0
2386,1.0
2387,0.9230769230769231
2388,1.0
2389,1.0
2390,1.0
2391,0.9230769230769231
2392,1.0
2393,1.0
2394,0.8823529411764706
2395,0.9285714285714286
2396,1.0
2397,1.0
2398,0.8461538461538461
2399,1.0
2400,1.0
2401,1.0
2402,1.0
2403,0.8888888888888888
2404,1.0
2405,0.9142857142857143
2406,1.0
2407,1.0
2408,0.875
2409,1.0
2410,1.0
2411,1.0
2412,0.9142857142857143
2413,0.8461538461538461
2414,0.8235294117647058
2415,1.0
2416,1.0
2417,0.9230769230769231
2418,1.0
2419,1.0
2420,1.0
2421,0.8461538461538461
2422,1.0
2423,1.0
2424,0.8333333333333334
2425,0.9333333333333333
2426,1.0
2427,0.9285714285714286
2428,0.9047619047619048
2429,1.0
2430,0.9090909090909091
2431,1.0
2432,0.9333333333333333
2433,0.8
2434,0.9230769230769231
2435,1.0
2436,1.0
2437,1.0
2438,0.9090909090909091
2439,1.0
2440,1.0
2441,1.0
2442,1.0
2443,0.9444444444444444
2444,1.0
2445,1.0
2446,1.0
2447,0.85
2448,1.0
2449,0.9090909090909091
2450,1.0
2451,1.0
2452,0.8846153846153846
2453,1.0
2454,1.0
2455,1.0
2456,0.9444444444444444
2457,1.0
2458,0.9777777777777777
2459,1.0
2460,1.0
2461,0.9230769230769231
2462,1.0
2463,1.0
2464,0.8333333333333334
2465,0.85
2466,0.9615384615384616
2467,1.0
2468,1.0
2469,1.0
2470,1.0
2472,0.9
2473,1.0
2474,1.0
2475,0.9411764705882353
2476,1.0
2477,1.0
2478,0.9411764705882353
2479,1.0
2480,1.0
2481,1.0
2482,1.0
2483,1.0
2484,0.8823529411764706
2485,1.0
2486,0.9090909090909091
2487,1.0
2488,0.875
2489,1.0
2490,1.0
2491,1.0
2492,1.0
2493,1.0
2494,1.0
2495,1.0
2496,1.0
2497,1.0
2498,0.875
2499,1.0
2500,0.9655172413793104
2501,1.0
2502,0.9333333333333333
2503,0.9047619047619048
2504,1.0
2505,1.0
2506,1.0
2507,0.9090909090909091
2508,0.76
2509,1.0
2510,1.0
2511,1.0
2512,0.9230769230769231
2513,1.0
2514,1.0
2515,1.0
2516,1.0
2517,1.0
2518,0.9444444444444444
2519,0.9523809523809523
2520,0.9545454545454546
2521,1.0
2522,1.0
2523,1.0
2524,1.0
2525,0.875
2526,0.9166666666666666
2527,0.9333333333333333
2528,1.0
2529,1.0
2530,1.0
2531,0.8888888888888888
2532,0.75
2533,1.0
2534,0.8571428571428571
2535,0.96875
2536,1.0
2537,1.0
2538,1.0
2539,1.0
2540,1.0
2541,1.0
2542,0.8
2543,1.0
2544,1.0
2545,1.0
2546,1.0
2547,0.75
2548,0.9375
2549,1.0
2550,1.0
2551,1.0
2552,1.0
2553,1.0
2554,0.9411764705882353
2555,0.8333333333333334
2556,1.0
2557,1.0
2558,1.0
2559,0.875
2560,0.9782608695652174
2561,1.0
2562,0.9090909090909091
2563,1.0
2564,1.0
2565,0.9661016949152542
2566,1.0
2567,0.9
2568,1.0
2569,1.0
2570,1.0
2571,0.9333333333333333
2572,1.0
2573,1.0
2574,1.0
2575,0.875
2576,1.0
2577,1.0
2578,1.0
2579,1.0
2580,1.0
2581,1.0
2582,0.6666666666666666
2583,0.9090909090909091
2584,0.8571428571428571
2585,1.0
2587,0.8333333333333334
2588,1.0
2589,0.9166666666666666
2590,1.0
2591,1.0
2592,1.0
2593,1.0
2594,0.875
2595,1.0
2596,1.0
2597,1.0
2598,1.0
2599,1.0
2600,1.0
2601,0.9375
2602,0.9130434782608695
2603,1.0
2604,1.0
2605,1.0
2606,1.0
2607,1.0
2608,1.0
2609,0.8461538461538461
2610,1.0
2611,0.8888888888888888
2612,1.0
2613,1.0
2614,1.0
2615,0.9375
2616,1.0
2617,1.0
2618,1.0
2619,0.8333333333333334
2620,1.0
2621,0.9090909090909091
2622,1.0
2623,1.0
2624,1.0
2625,1.0
2626,0.90625
2627,0.9565217391304348
2628,0.9285714285714286
2629,1.0
2630,1.0
2631,1.0
2632,1.0
2633,1.0
2634,1.0
2635,0.9333333333333333
2636,1.0
2637,1.0
2638,0.9523809523809523
2639,1.0
2640,0.9230769230769231
2641,0.95
2642,1.0
2643,0.8571428571428571
2644,0.9
2645,1.0
2646,1.0
2647,1.0
2648,1.0
2649,1.0
2650,1.0
2651,0.9047619047619048
2652,0.9166666666666666
2653,0.8
2654,1.0
2655,0.75
2656,1.0
2657,0.9090909090909091
2658,1.0
2659,1.0
2660,1.0
2661,1.0
2662,1.0
2663,1.0
2664,1.0
2665,1.0
2666,0.8823529411764706
2667,1.0
2668,0.9583333333333334
2669,1.0
2670,1.0
2671,1.0
2672,1.0
2673,1.0
2674,1.0
2675,1.0
2676,1.0
2677,0.9166666666666666
2678,1.0
2679,0.8571428571428571
2680,1.0
2681,1.0
2682,1.0
2683,0.8888888888888888
2684,0.8695652173913043
2685,0.9444444444444444
2686,1.0
2687,1.0
2688,1.0
2689,1.0
2690,1.0
2691,1.0
2692,0.8
2693,0.9
2694,0.9130434782608695
2695,1.0
2696,0.875
2697,0.9285714285714286
2698,1.0
2699,0.9230769230769231
2700,0.875
2701,1.0
2702,0.975
2703,1.0
2704,1.0
2705,1.0
2706,1.0
2707,0.9523809523809523
2708,1.0
2709,1.0
2710,0.9666666666666667
2711,0.9659090909090909
2712,1.0
2713,1.0
2714,1.0
2715,1.0
2716,0.9761904761904762
2717,1.0
2718,0.9615384615384616
2719,0.9545454545454546
2720,1.0
2721,0.8333333333333334
2722,1.0
2723,0.9375
2724,1.0
2725,1.0
2726,0.8571428571428571
2727,1.0
2728,1.0
2729,1.0
2730,1.0
2732,1.0
2733,1.0
2734,1.0
2735,0.9411764705882353
2736,1.0
2737,1.0
2738,0.9285714285714286
2739,1.0
2740,1.0
2741,0.8888888888888888
2742,1.0
2743,1.0
2744,1.0
2745,1.0
2746,1.0
2747,1.0
2748,0.8
2749,1.0
2750,0.9285714285714286
2751,1.0
2752,1.0
2753,1.0
2754,0.8333333333333334
2755,1.0
2756,1.0
2757,1.0
2758,0.9285714285714286
2759,1.0
2760,1.0
2761,0.9375
2762,1.0
2763,1.0
2764,1.0
2765,1.0
2766,1.0
2767,1.0
2768,1.0
2769,1.0
2770,1.0
2771,0.8461538461538461
2772,1.0
2773,1.0
2774,1.0
2775,1.0
2776,1.0
2777,1.0
2778,0.95
2779,1.0
2780,1.0
2781,1.0
2782,1.0
2783,0.75
2784,1.0
2785,1.0
2786,0.9
2787,1.0
2788,0.9444444444444444
2789,0.875
2790,1.0
2791,1.0
2793,1.0
2794,1.0
2795,1.0
2796,1.0
2797,1.0
2798,0.9090909090909091
2799,0.9565217391304348
2800,1.0
2801,0.8947368421052632
2802,1.0
2803,1.0
2804,1.0
2805,0.5
2806,1.0
2807,1.0
2808,1.0
2809,1.0
2810,1.0
2811,0.9166666666666666
2812,1.0
2813,1.0
2814,1.0
2815,1.0
2816,1.0
2817,1.0
2818,0.9
2819,1.0
2820,1.0
2821,0.9583333333333334
2822,1.0
2823,0.75
2824,0.9333333333333333
2825,1.0
2826,0.9473684210526315
2827,1.0
2828,1.0
2829,0.96
2830,1.0
2831,1.0
2832,1.0
2833,1.0
2834,1.0
2835,1.0
2836,1.0
2837,1.0
2838,0.7857142857142857
2839,1.0
2840,0.8571428571428571
2841,1.0
2842,1.0
2843,0.8333333333333334
2844,1.0
2845,1.0
2846,0.9310344827586207
2847,1.0
2848,1.0
2849,1.0
2850,1.0
2851,1.0
2852,0.9215686274509803
2853,0.875
2854,1.0
2855,0.875
2857,0.8666666666666667
2858,1.0
2859,0.8571428571428571
2860,0.8666666666666667
2861,1.0
2862,0.875
2863,1.0
2864,1.0
2865,1.0
2866,1.0
2867,1.0
2868,0.875
2869,1.0
2870,0.8333333333333334
2871,0.9629629629629629
2872,1.0
2873,1.0
2874,1.0
2875,0.8333333333333334
2876,0.9333333333333333
2877,0.9402985074626866
2878,0.8571428571428571
2879,1.0
2880,1.0
2881,1.0
2882,1.0
2883,1.0
2884,1.0
2885,1.0
2886,1.0
2887,0.9285714285714286
2888,1.0
2889,1.0
2890,1.0
2891,1.0
2892,1.0
2893,1.0
2894,0.9444444444444444
2895,1.0
2896,0.9473684210526315
2897,1.0
2898,0.9166666666666666
2899,0.90625
2900,1.0
2901,1.0
2902,0.9666666666666667
2903,0.9230769230769231
2904,1.0
2905,1.0
2906,1.0
2907,1.0
2908,0.9583333333333334
2909,1.0
2910,1.0
2911,1.0
2912,0.9
2913,1.0
2914,1.0
2915,0.9
2917,1.0
2918,0.0
2919,1.0
2920,1.0
2921,1.0
2922,1.0
2923,0.85
2924,1.0
2925,1.0
2926,0.9565217391304348
2927,1.0
2928,1.0
2929,1.0
2930,1.0
2931,0.9411764705882353
2932,1.0
2933,1.0
2934,0.9
2935,0.9230769230769231
2936,1.0
2937,1.0
2938,1.0
2939,0.75
2940,0.9411764705882353
2941,1.0
2942,1.0
2943,0.96
2944,0.9696969696969697
2945,1.0
2946,1.0
2947,1.0
2948,1.0
2949,1.0
2950,0.8888888888888888
2951,1.0
2952,1.0
2953,1.0
2954,0.9375
2955,0.9333333333333333
2956,1.0
2957,1.0
2958,1.0
2959,1.0
2960,0.9285714285714286
2961,0.9090909090909091
2962,0.9285714285714286
2963,1.0
2964,1.0
2965,0.9230769230769231
2966,1.0
2967,0.9375
2968,1.0
2970,1.0
2971,1.0
2973,1.0
2974,0.9459459459459459
2975,0.9523809523809523
2976,0.9230769230769231
2977,1.0
2978,1.0
2979,1.0
2980,0.8888888888888888
2981,0.95
2982,0.92
2983,0.9411764705882353
2984,1.0
2985,1.0
2986,0.90625
2987,1.0
2988,0.9166666666666666
2989,0.9230769230769231
2990,1.0
2991,1.0
2992,1.0
2993,1.0
2994,1.0
2995,1.0
2996,1.0
2997,1.0
2998,0.8571428571428571
2999,1.0
3000,1.0
3001,1.0
3002,1.0
3003,1.0
3004,1.0
3005,1.0
3006,1.0
3007,1.0
3008,1.0
3009,1.0
3010,0.8947368421052632
3011,0.8823529411764706
3012,1.0
3013,1.0
3014,1.0
3015,1.0
3016,1.0
3017,0.75
3019,1.0
3020,1.0
3021,1.0
3022,0.9428571428571428
3023,1.0
3024,1.0
3025,1.0
3026,0.875
3027,1.0
3028,0.6
3029,0.9375
3030,0.5
3031,1.0
3032,0.8947368421052632
3033,1.0
3034,1.0
3035,0.9
3036,0.875
3037,1.0
3038,0.9
3039,0.9473684210526315
3040,1.0
3041,0.9285714285714286
3042,1.0
3043,1.0
3044,1.0
3045,1.0
3046,1.0
3047,0.9285714285714286
3048,1.0
3049,0.9230769230769231
3050,1.0
3051,1.0
3052,1.0
3053,1.0
3054,1.0
3055,1.0
3056,1.0
3057,1.0
3058,1.0
3059,0.9565217391304348
3060,0.9166666666666666
3061,1.0
3062,0.8571428571428571
3063,1.0
3064,1.0
3065,0.9
3066,1.0
3067,1.0
3068,1.0
3069,1.0
3070,0.9
3071,1.0
3072,0.9541284403669725
3073,1.0
3074,0.9259259259259259
3075,1.0
3076,0.8333333333333334
3078,1.0
3079,1.0
3080,1.0
3081,1.0
3082,1.0
3083,0.6666666666666666
3084,0.8333333333333334
3085,1.0
3086,1.0
3087,1.0
3088,1.0
3089,0.6666666666666666
3090,1.0
3091,1.0
3092,0.9285714285714286
3093,1.0
3094,1.0
3095,1.0
3096,1.0
3097,0.8
3099,1.0
3100,0.8571428571428571
3101,1.0
3103,1.0
3104,1.0
3105,1.0
3106,1.0
3107,1.0
3108,1.0
3109,0.9285714285714286
3110,0.9090909090909091
3111,0.9090909090909091
3112,1.0
3113,1.0
3114,0.9166666666666666
3115,1.0
3116,1.0
3117,0.9333333333333333
3118,1.0
3119,1.0
3120,1.0
3121,0.8461538461538461
3122,1.0
3123,1.0
3124,0.9375
3125,0.9583333333333334
3126,0.9583333333333334
3127,1.0
3128,1.0
3129,1.0
3130,1.0
3131,1.0
3132,0.8461538461538461
3134,0.9473684210526315
3135,1.0
3136,0.8
3137,1.0
3138,1.0
3139,1.0
3140,0.9473684210526315
3141,1.0
3142,1.0
3143,1.0
3144,1.0
3145,1.0
3146,0.9166666666666666
3147,0.9
3148,1.0
3149,0.9428571428571428
3150,1.0
3151,0.9090909090909091
3152,1.0
3153,1.0
3154,0.75
3155,1.0
3156,0.7777777777777778
3157,1.0
3158,1.0
3159,0.8666666666666667
3160,1.0
3161,0.8571428571428571
3162,1.0
3163,1.0
3164,0.8333333333333334
3165,0.85
3166,1.0
3167,0.8461538461538461
3168,1.0
3169,0.9090909090909091
3170,1.0
3171,1.0
3172,1.0
3173,0.9705882352941176
3174,1.0
3175,0.9090909090909091
3176,1.0
3177,1.0
3178,1.0
3179,0.9411764705882353
3180,1.0
3181,0.92
3182,1.0
3183,1.0
3184,0.9166666666666666
3186,1.0
3187,1.0
3188,1.0
3189,1.0
3190,1.0
3191,1.0
3192,1.0
3193,1.0
3194,1.0
3195,0.5
3196,1.0
3197,1.0
3198,1.0
3199,1.0
3200,1.0
3201,0.9444444444444444
3202,0.9375
3203,1.0
3204,1.0
3205,1.0
3206,1.0
3207,0.9
3208,1.0
3209,1.0
3210,0.9230769230769231
3211,1.0
3212,0.9090909090909091
3213,1.0
3214,0.9696969696969697
3215,1.0
3216,1.0
3217,0.9333333333333333
3218,1.0
3219,0.8571428571428571
3220,1.0
3221,1.0
3222,1.0
3223,1.0
3224,1.0
3225,1.0
3226,0.9166666666666666
3227,1.0
3228,1.0
3229,0.875
3230,1.0
3231,1.0
3232,1.0
3233,1.0
3234,1.0
3235,1.0
3236,1.0
3237,0.9523809523809523
3239,0.8
3240,0.8888888888888888
3241,0.9
3242,1.0
3243,1.0
3244,1.0
3245,1.0
3246,1.0
3247,1.0
3248,1.0
3249,0.875
3250,0.92
3251,0.875
3252,1.0
3253,0.75
3254,1.0
3255,1.0
3256,0.9111111111111111
3258,1.0
3259,0.8888888888888888
3260,1.0
3261,1.0
3262,1.0
3263,0.875
3264,1.0
3265,1.0
3266,1.0
3267,0.8333333333333334
3268,0.8571428571428571
3269,0.9166666666666666
3270,1.0
3271,1.0
3272,1.0
3273,1.0
3274,1.0
3275,0.6666666666666666
3276,0.875
3277,1.0
3278,1.0
3279,1.0
3280,0.9333333333333333
3281,0.9583333333333334
3282,1.0
3283,1.0
3284,0.9411764705882353
3285,1.0
3286,1.0
3287,1.0
3288,0.9444444444444444
3289,1.0
3290,1.0
3291,1.0
3292,1.0
3293,0.8571428571428571
3294,1.0
3295,1.0
3296,0.9473684210526315
3297,1.0
3298,1.0
3299,1.0
3300,1.0
3301,0.9523809523809523
3302,1.0
3303,0.9655172413793104
3304,1.0
3305,1.0
3306,0.9571428571428572
3307,0.8333333333333334
3309,1.0
3310,0.9666666666666667
3311,1.0
3312,1.0
3313,1.0
3314,1.0
3315,1.0
3316,1.0
3317,0.8571428571428571
3318,0.9615384615384616
3319,1.0
3320,1.0
3321,1.0
3322,1.0
3323,1.0
3324,1.0
3325,0.875
3326,1.0
3327,0.8333333333333334
3328,1.0
3330,0.9915966386554622
3331,1.0
3332,1.0
3334,0.9375
3335,1.0
3336,1.0
3337,1.0
3338,1.0
3339,1.0
3340,1.0
3341,0.8333333333333334
3342,0.9375
3343,1.0
3344,0.8333333333333334
3345,1.0
3346,1.0
3347,1.0
3348,1.0
3349,1.0
3350,1.0
3351,0.8888888888888888
3352,1.0
3353,0.8333333333333334
3354,1.0
3355,0.9166666666666666
3356,0.9090909090909091
3357,1.0
3358,0.967741935483871
3359,1.0
3360,0.9
3361,1.0
3362,1.0
3363,0.9545454545454546
3364,1.0
3365,1.0
3366,1.0
3367,0.8571428571428571
3368,1.0
3369,1.0
3370,0.9090909090909091
3371,1.0
3372,1.0
3373,1.0
3374,1.0
3376,1.0
3377,1.0
3378,1.0
3379,0.9090909090909091
3380,0.896551724137931
3381,1.0
3382,0.9411764705882353
3383,1.0
3384,1.0
3385,0.9
3386,0.8333333333333334
3387,0.9090909090909091
3388,1.0
3389,1.0
3390,1.0
3391,0.9230769230769231
3392,0.9090909090909091
3393,1.0
3394,0.9230769230769231
3395,0.8888888888888888
3396,1.0
3397,1.0
3398,1.0
3399,1.0
3400,1.0
3401,0.75
3403,1.0
3404,0.95
3405,1.0
3406,0.875
3407,1.0
3408,1.0
3409,0.9
3410,1.0
3411,0.8125
3412,1.0
3413,0.8571428571428571
3414,1.0
3415,1.0
