sub_score,Percentage of positive
2566,0.0
2567,0.0
2568,0.1
2569,0.0
2570,0.3076923076923077
2571,0.06666666666666667
2572,0.0625
2573,0.2222222222222222
2574,0.0
2575,0.375
2576,0.0
2577,0.2222222222222222
2578,1.0
2579,0.0
2580,0.25
2581,0.0
2582,0.0
2583,0.18181818181818182
2584,0.0
2585,0.0
2587,0.0
2588,0.375
2589,0.08333333333333333
2590,0.0625
2591,0.08333333333333333
2592,0.0
2593,0.0
2594,0.125
2595,0.0
2596,0.05555555555555555
2597,0.0
2598,0.2
2599,0.0
2600,0.0
2601,0.125
2602,0.08695652173913043
2603,0.2222222222222222
2604,0.08333333333333333
2605,0.11764705882352941
2606,0.0
2607,0.2
2608,0.25
2609,0.0
2610,0.0
2611,0.1111111111111111
2612,0.0
2613,0.0
2614,0.16666666666666666
2615,0.0
2616,0.1
2617,0.0
2618,0.0
2619,0.0
2620,0.2
2621,0.13636363636363635
2622,0.16666666666666666
2623,0.0
2624,0.08333333333333333
2625,0.14285714285714285
2626,0.125
2627,0.30434782608695654
2628,0.07142857142857142
2629,0.0
2630,0.0
2631,0.125
2632,0.14285714285714285
2633,0.0
2634,0.0
2635,0.06666666666666667
2636,0.0
2637,0.0
2638,0.14285714285714285
2639,0.5
2640,0.23076923076923078
2641,0.1
2642,0.18181818181818182
2643,0.0
2644,0.15
2645,0.16666666666666666
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.14285714285714285
2651,0.0
2652,0.08333333333333333
2653,0.5
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.16129032258064516
2660,0.3333333333333333
2661,0.0
2662,0.25
2663,0.25
2664,0.4
2665,0.18181818181818182
2666,0.23529411764705882
2667,0.14285714285714285
2668,0.125
2669,0.16666666666666666
2670,0.125
2671,0.23076923076923078
2672,0.25
2673,0.0
2674,0.0
2675,0.0
2676,0.5
2677,0.16666666666666666
2678,0.09090909090909091
2679,0.14285714285714285
2680,0.0
2681,0.0
2682,0.1
2683,0.0
2684,0.08695652173913043
2685,0.2222222222222222
2686,0.0
2687,0.0
2688,0.0
2689,0.07692307692307693
2690,0.07142857142857142
2691,0.0
2692,0.0
2693,0.1
2694,0.17391304347826086
2695,0.1
2696,0.0
2697,0.07142857142857142
2698,0.0
2699,0.15384615384615385
2700,0.125
2701,0.0
2702,0.125
2703,0.25
2704,0.2
2705,0.13043478260869565
2706,0.0
2707,0.09523809523809523
2708,0.125
2709,0.0
2710,0.06666666666666667
2711,0.14772727272727273
2712,0.0
2713,0.0
2714,0.1111111111111111
2715,0.0
2716,0.13095238095238096
2717,0.07692307692307693
2718,0.07692307692307693
2719,0.13636363636363635
2720,0.0
2721,0.0
2722,0.0
2723,0.0625
2724,0.21739130434782608
2725,0.0
2726,0.14285714285714285
2727,0.2
2728,0.15789473684210525
2729,0.11764705882352941
2730,0.0
2732,0.0
2733,0.4
2734,0.0
2735,0.11764705882352941
2736,0.0
2737,0.1111111111111111
2738,0.21428571428571427
2739,0.3333333333333333
2740,0.0
2741,0.16666666666666666
2742,0.0
2743,0.0
2744,0.0
2745,0.0
2746,0.0
2747,0.21052631578947367
2748,0.0
2749,0.14285714285714285
2750,0.21428571428571427
2751,0.2
2752,0.07407407407407407
2753,0.2857142857142857
2754,0.0
2755,0.25
2756,0.0
2757,0.0
2758,0.07142857142857142
2759,0.14285714285714285
2760,0.0
2761,0.125
2762,0.09090909090909091
2763,0.0
2764,0.125
2765,0.23529411764705882
2766,0.0
2767,0.125
2768,0.09090909090909091
2769,0.09090909090909091
2770,0.0
2771,0.23076923076923078
2772,0.125
2773,0.07692307692307693
2774,0.0
2775,0.16666666666666666
2776,0.14285714285714285
2777,0.0
2778,0.1
2779,0.17647058823529413
2780,0.0
2781,0.0
2782,0.0
2783,0.25
2784,0.0
2785,0.125
2786,0.0
2787,0.0
2788,0.1111111111111111
2789,0.125
2790,0.1
2791,0.0
2793,0.0
2794,0.16666666666666666
2795,0.125
2796,0.18181818181818182
2797,0.2
2798,0.2727272727272727
2799,0.08695652173913043
2800,0.0
2801,0.05263157894736842
2802,0.0
2803,0.0
2804,0.4
2805,0.0
2806,0.25
2807,0.15384615384615385
2808,0.3333333333333333
2809,0.1111111111111111
2810,0.25
2811,0.08333333333333333
2812,0.0
2813,0.42857142857142855
2814,0.047619047619047616
2815,0.25
2816,0.0
2817,0.0
2818,0.2
2819,0.0
2820,0.15384615384615385
2821,0.125
2822,0.1
2823,0.25
2824,0.06666666666666667
2825,0.0
2826,0.10526315789473684
2827,0.0
2828,0.25
2829,0.2
2830,0.0
2831,0.0
2832,0.07692307692307693
2833,0.09090909090909091
2834,0.3333333333333333
2835,0.0
2836,0.25
2837,0.0
2838,0.14285714285714285
2839,0.3
2840,0.42857142857142855
2841,0.0
2842,0.25
2843,0.16666666666666666
2844,0.13333333333333333
2845,0.1111111111111111
2846,0.13793103448275862
2847,0.0
2848,0.2857142857142857
2849,0.14285714285714285
2850,0.0
2851,0.0
2852,0.21568627450980393
2853,0.3125
2854,0.10526315789473684
2855,0.25
2857,0.26666666666666666
2858,0.0
2859,0.2857142857142857
2860,0.2
2861,0.16666666666666666
2862,0.0
2863,0.4
2864,0.0975609756097561
2865,0.0
2866,0.0
2867,0.0
2868,0.125
2869,0.08333333333333333
2870,0.16666666666666666
2871,0.1111111111111111
2872,0.058823529411764705
2873,0.0
2874,0.1111111111111111
2875,0.3333333333333333
2876,0.2
2877,0.07462686567164178
2878,0.42857142857142855
2879,0.36363636363636365
2880,0.0
2881,0.0
2882,0.0
2883,0.15384615384615385
2884,0.14285714285714285
2885,0.0
2886,0.3333333333333333
2887,0.21428571428571427
2888,0.037037037037037035
2889,0.3333333333333333
2890,0.0
2891,0.0
2892,0.0
2893,0.08333333333333333
2894,0.1111111111111111
2895,0.3333333333333333
2896,0.0
2897,0.2222222222222222
2898,0.0
2899,0.0625
2900,0.0
2901,0.18181818181818182
2902,0.1
2903,0.0
2904,0.14285714285714285
2905,0.07142857142857142
2906,0.07692307692307693
2907,0.09090909090909091
2908,0.20833333333333334
2909,0.5
2910,0.0
2911,0.0
2912,0.3
2913,0.10526315789473684
2914,0.045454545454545456
2915,0.1
2917,0.125
2918,0.0
2919,0.5
2920,0.0
2921,0.09090909090909091
2922,0.0
2923,0.2
2924,0.15
2925,0.0
2926,0.08695652173913043
2927,0.3333333333333333
2928,0.0
2929,0.16666666666666666
2930,0.0
2931,0.058823529411764705
2932,0.0
2933,0.11904761904761904
2934,0.1
2935,0.07692307692307693
2936,0.25
2937,0.16666666666666666
2938,0.16666666666666666
2939,0.5
2940,0.11764705882352941
2941,0.0
2942,0.125
2943,0.28
2944,0.18181818181818182
2945,0.2727272727272727
2946,0.0
2947,0.0
2948,0.2
2949,0.2222222222222222
2950,0.0
2951,0.0625
2952,0.0
2953,0.0
2954,0.0
2955,0.06666666666666667
2956,0.0625
2957,0.058823529411764705
2958,0.125
2959,0.0
2960,0.0
2961,0.09090909090909091
2962,0.0
2963,0.0
2964,0.0
2965,0.0
2966,0.0
2967,0.0625
2968,0.0
2970,0.0
2971,0.0
2973,0.0
2974,0.10810810810810811
2975,0.0
2976,0.07692307692307693
2977,0.13333333333333333
2978,0.0
2979,0.08333333333333333
2980,0.05555555555555555
2981,0.25
2982,0.08
2983,0.17647058823529413
2984,0.0
2985,0.08333333333333333
2986,0.1875
2987,0.045454545454545456
2988,0.0
2989,0.0
2990,0.0
2991,0.0625
2992,0.0
2993,0.14285714285714285
2994,0.0
2995,0.1111111111111111
2996,0.125
2997,0.16666666666666666
2998,0.42857142857142855
2999,0.2727272727272727
3000,0.0
3001,0.6666666666666666
3002,1.0
3003,0.16666666666666666
3004,0.0
3005,0.18181818181818182
3006,0.09090909090909091
3007,0.0
3008,0.5
3009,0.05555555555555555
3010,0.23684210526315788
3011,0.11764705882352941
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3016,0.0
3017,0.125
3019,0.25
3020,0.0
3021,0.0
3022,0.08571428571428572
3023,0.5
3024,0.1
3025,0.0
3026,0.0625
3027,0.0625
3028,0.2
3029,0.125
3030,0.0
3031,0.15
3032,0.21052631578947367
3033,0.0
3034,0.09090909090909091
3035,0.2
3036,0.1875
3037,0.0
3038,0.0
3039,0.10526315789473684
3040,0.08333333333333333
3041,0.14285714285714285
3042,0.0
3043,0.0
3044,0.25
3045,0.0
3046,0.42857142857142855
3047,0.07142857142857142
3048,0.0
3049,0.19230769230769232
3050,0.0
3051,0.2727272727272727
3052,1.0
3053,0.0
3054,0.125
3055,0.0
3056,0.0
3057,0.14285714285714285
3058,0.0
3059,0.08695652173913043
3060,0.0
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.3
3066,0.1875
3067,0.14285714285714285
3068,0.0
3069,0.5
3070,0.3
3071,0.14285714285714285
3072,0.09174311926605505
3073,0.05555555555555555
3074,0.037037037037037035
3075,0.14285714285714285
3076,0.16666666666666666
3078,0.25
3079,0.0
3080,0.0
3081,0.0
3082,0.125
3083,0.3333333333333333
3084,0.16666666666666666
3085,0.0
3086,0.18181818181818182
3087,0.125
3088,0.2
3089,0.0
3090,0.3333333333333333
3091,0.09090909090909091
3092,0.14285714285714285
3093,0.2857142857142857
3094,0.1111111111111111
3095,0.0
3096,0.16666666666666666
3097,0.0
3099,0.05
3100,0.09523809523809523
3101,0.05555555555555555
3103,0.0
3104,0.23076923076923078
3105,0.1
3106,0.23076923076923078
3107,0.0
3108,0.06666666666666667
3109,0.07142857142857142
3110,0.2727272727272727
3111,0.36363636363636365
3112,0.0
3113,0.0
3114,0.125
3115,0.0
3116,0.25
3117,0.2
3118,0.07142857142857142
3119,0.18181818181818182
3120,0.1
3121,0.15384615384615385
3122,0.08333333333333333
3123,0.07692307692307693
3124,0.15625
3125,0.16666666666666666
3126,0.16666666666666666
3127,0.3333333333333333
3128,0.07142857142857142
3129,0.2
3130,0.0
3131,0.0
3132,0.23076923076923078
3134,0.21052631578947367
3135,0.0
3136,0.4
3137,0.2
3138,0.0
3139,0.0
3140,0.15789473684210525
3141,0.0
3142,0.07142857142857142
3143,0.13333333333333333
3144,0.09090909090909091
3145,0.0
3146,0.25
3147,0.1
3148,0.18181818181818182
3149,0.08571428571428572
3150,0.07142857142857142
3151,0.2727272727272727
3152,0.0
3153,0.0
3154,0.0
3155,0.125
3156,0.1111111111111111
3157,0.0
3158,0.0
3159,0.13333333333333333
3160,0.14285714285714285
3161,0.21428571428571427
3162,0.0
3163,0.06666666666666667
3164,0.0
3165,0.05
3166,0.0
3167,0.07692307692307693
3168,0.0
3169,0.18181818181818182
3170,0.0625
3171,0.1111111111111111
3172,0.14285714285714285
3173,0.08823529411764706
3174,0.25
3175,0.09090909090909091
3176,0.0
3177,0.0
3178,0.0
3179,0.058823529411764705
3180,0.0
3181,0.12
3182,0.0
3183,0.07142857142857142
3184,0.0
3186,0.0
3187,0.0
3188,0.0
3189,1.0
3190,0.0
3191,0.36363636363636365
3192,0.0
3193,0.16666666666666666
3194,0.25
3195,0.0
3196,0.21739130434782608
3197,0.07142857142857142
3198,0.0
3199,0.125
3200,0.08333333333333333
3201,0.05555555555555555
3202,0.125
3203,0.2
3204,0.18181818181818182
3205,0.2631578947368421
3206,0.2222222222222222
3207,0.1
3208,0.0
3209,0.0
3210,0.23076923076923078
3211,0.1
3212,0.09090909090909091
3213,0.2
3214,0.09090909090909091
3215,0.3333333333333333
3216,0.14285714285714285
3217,0.13333333333333333
3218,0.1111111111111111
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.3333333333333333
3225,0.0
3226,0.0
3227,0.25
3228,0.3333333333333333
3229,0.125
3230,0.2
3231,0.14285714285714285
3232,0.13333333333333333
3233,0.4666666666666667
3234,0.0
3235,0.21428571428571427
3236,0.0
3237,0.047619047619047616
3239,0.2
3240,0.2222222222222222
3241,0.1
3242,0.1111111111111111
3243,0.21428571428571427
3244,0.2222222222222222
3245,0.2
3246,0.1
3247,0.1
3248,0.0
3249,0.125
3250,0.04
3251,0.375
3252,0.2222222222222222
3253,0.25
3254,0.0
3255,0.0
3256,0.2222222222222222
3258,0.3333333333333333
3259,0.1111111111111111
3260,0.0
3261,0.21428571428571427
3262,0.1
3263,0.25
3264,0.16666666666666666
3265,0.10714285714285714
3266,0.0
3267,0.0
3268,0.14285714285714285
3269,0.08333333333333333
3270,0.5
3271,0.0
3272,0.2
3273,0.16666666666666666
3274,0.07692307692307693
3275,0.3333333333333333
3276,0.0625
3277,0.0
3278,0.0
3279,0.25
3280,0.2
3281,0.125
3282,0.0
3283,0.0
3284,0.11764705882352941
3285,0.16666666666666666
3286,0.05555555555555555
3287,0.0
3288,0.1111111111111111
3289,0.2
3290,0.2
3291,0.0
3292,0.0625
3293,0.14285714285714285
3294,0.23076923076923078
3295,0.0
3296,0.05263157894736842
3297,0.08108108108108109
3298,0.0
3299,0.15384615384615385
3300,0.0
3301,0.19047619047619047
3302,0.1111111111111111
3303,0.1724137931034483
3304,0.25
3305,0.2
3306,0.11428571428571428
3307,0.0
3309,0.0
3310,0.13333333333333333
3311,0.16666666666666666
3312,0.07142857142857142
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.15384615384615385
3319,0.0
3320,0.07692307692307693
3321,0.125
3322,0.125
3323,0.16666666666666666
3324,0.0
3325,0.0
3326,0.0
3327,0.16666666666666666
3328,0.09090909090909091
3330,0.1092436974789916
3331,0.06666666666666667
3332,0.13333333333333333
3334,0.125
3335,0.0
3336,0.07692307692307693
3337,0.3333333333333333
3338,0.0
3339,0.2
3340,0.125
3341,0.16666666666666666
3342,0.0625
3343,0.14285714285714285
3344,0.0
3345,0.18181818181818182
3346,0.0
3347,0.058823529411764705
3348,0.0
3349,0.16666666666666666
3350,0.0
3351,0.0
3352,0.0
3353,0.0
3354,0.5
3355,0.08333333333333333
3356,0.0
3357,0.2
3358,0.12903225806451613
3359,0.0
3360,0.0
3361,0.09090909090909091
3362,0.0
3363,0.045454545454545456
3364,0.0
3365,0.1875
3366,0.19047619047619047
3367,0.14285714285714285
3368,0.125
3369,0.14285714285714285
3370,0.0
3371,0.07142857142857142
3372,0.09090909090909091
3373,0.0
3374,0.16666666666666666
3376,0.0
3377,0.0
3378,0.14285714285714285
3379,0.2727272727272727
3380,0.1724137931034483
3381,0.16666666666666666
3382,0.11764705882352941
3383,0.0
3384,0.3333333333333333
3385,0.3
3386,0.0
3387,0.18181818181818182
3388,0.1111111111111111
3389,0.14285714285714285
3390,0.6666666666666666
3391,0.07692307692307693
3392,0.18181818181818182
3393,0.0
3394,0.038461538461538464
3395,0.0
3396,0.0
3397,0.0
3398,0.25
3399,0.08333333333333333
3400,0.0
3401,0.0
3403,0.0
3404,0.1
3405,0.3333333333333333
3406,0.1875
3407,0.15384615384615385
3408,0.16666666666666666
3409,0.0
3410,0.15384615384615385
3411,0.1875
3412,0.5
3413,0.2857142857142857
3414,0.0
3415,0.125
3416,0.0
3417,0.11764705882352941
3418,0.1111111111111111
3419,0.5
3420,0.0
3421,0.06451612903225806
3422,0.3333333333333333
3423,0.125
3424,0.25
3425,0.0
3426,0.07142857142857142
3427,0.0
3428,0.125
3429,0.07692307692307693
3430,0.0
3431,0.0
3432,0.09375
3433,0.2222222222222222
3434,0.06818181818181818
3435,0.0
3437,0.0
3438,0.17777777777777778
3439,0.14285714285714285
3440,0.0
3441,0.17647058823529413
3442,0.17647058823529413
3443,0.06666666666666667
3444,0.3
3445,0.0
3446,0.0
3447,0.05555555555555555
3448,0.0
3449,0.0
3450,0.0
3451,0.14285714285714285
3452,0.05555555555555555
3453,0.4
3454,0.0
3455,0.15384615384615385
3456,0.1
3457,0.2
3458,0.0
3459,0.0
3460,0.14285714285714285
3461,0.1111111111111111
3462,0.0
3463,0.0
3464,0.5
3465,0.16666666666666666
3466,0.25
3467,0.0
3468,0.08333333333333333
3469,0.0
3471,0.1111111111111111
3472,0.07142857142857142
3473,0.09090909090909091
3474,0.18181818181818182
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.058823529411764705
3484,0.5
3485,0.125
3486,0.12
3487,0.0
3488,0.05555555555555555
3489,0.25
3490,0.0
3491,0.08333333333333333
3492,0.3333333333333333
3493,0.11764705882352941
3494,0.0625
3496,0.0
3497,0.0
3498,0.25
3499,0.07692307692307693
3500,0.07142857142857142
3501,0.16666666666666666
3502,0.14864864864864866
3503,0.0
3504,0.25
3505,0.0
3506,0.0
3507,0.0
3508,0.2727272727272727
3509,0.038461538461538464
3510,0.0
3511,0.08333333333333333
3512,0.18181818181818182
3513,0.10810810810810811
3514,0.0
3515,0.0
3516,0.18181818181818182
3517,0.0
3518,0.0
3519,0.08333333333333333
3520,0.07692307692307693
3521,0.42857142857142855
3522,0.12903225806451613
3523,0.14285714285714285
3524,0.125
3525,0.0
3526,0.16666666666666666
3527,0.17647058823529413
3528,0.1
3529,0.045454545454545456
3530,0.0
3531,0.12
3532,0.0
3533,0.11764705882352941
3534,0.0
3535,0.0
3536,0.16666666666666666
3537,0.0
3538,0.2
3539,0.16666666666666666
3540,0.0
3541,0.125
3542,0.0
3543,0.07692307692307693
3544,0.3
3545,0.3333333333333333
3546,0.5
3547,0.14285714285714285
3548,0.08333333333333333
3549,0.13333333333333333
3550,0.09090909090909091
3551,0.21212121212121213
3552,0.05263157894736842
3553,0.0
3554,0.125
3555,0.5
3556,0.15384615384615385
3557,0.0
3558,0.09090909090909091
3559,0.18181818181818182
3560,0.07142857142857142
3561,0.0
3562,0.18181818181818182
3563,0.26666666666666666
3564,0.1111111111111111
3565,0.0
3566,0.0
3567,0.06451612903225806
3568,0.05555555555555555
3569,0.125
3570,0.0
3571,0.2222222222222222
3572,0.0625
3573,0.0625
3574,0.0
3576,0.024390243902439025
3577,0.125
3578,0.0
3579,0.1111111111111111
3580,0.14285714285714285
3581,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3586,0.2
3587,0.14285714285714285
3588,0.2857142857142857
3589,0.21428571428571427
3590,0.16666666666666666
3591,0.375
3592,0.07142857142857142
3593,0.0
3595,0.05555555555555555
3596,0.0
3597,0.2
3598,0.125
3599,0.25
3600,0.0
3601,0.0
3602,0.3333333333333333
3603,0.15873015873015872
3605,0.4444444444444444
3606,0.15384615384615385
3607,0.0
3608,0.1111111111111111
3609,0.0
3610,0.125
3611,0.07142857142857142
3612,0.0
3613,0.25
3614,0.0
3615,0.0
3616,0.05555555555555555
3617,0.375
3618,0.05263157894736842
3619,0.18181818181818182
3620,0.2
3621,0.0
3622,0.0
3623,0.2857142857142857
3624,0.1111111111111111
3625,0.0
3626,0.09523809523809523
3627,0.1
3628,0.08108108108108109
3629,0.16129032258064516
3630,0.17647058823529413
3631,0.1111111111111111
3632,0.18181818181818182
3633,0.0
3634,0.17647058823529413
3635,0.25
3636,0.09090909090909091
3637,0.125
3638,0.09523809523809523
3639,0.42857142857142855
3640,0.07407407407407407
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.16666666666666666
3646,0.14285714285714285
3648,0.2222222222222222
3650,0.14285714285714285
3651,0.25
3652,0.0
3653,0.09090909090909091
3654,0.0625
3655,0.0
3656,0.08333333333333333
3657,0.043478260869565216
3658,0.125
3659,0.1
3660,0.0
3661,0.0
3662,0.0
3663,0.0625
3664,0.125
3665,0.17647058823529413
3666,0.06666666666666667
3667,0.0
3668,0.2857142857142857
3669,0.2857142857142857
3670,0.0
3671,0.0
3672,0.0
3673,0.1111111111111111
3674,0.07692307692307693
3675,0.13333333333333333
3676,0.0
3677,0.125
3678,0.2608695652173913
3679,0.09090909090909091
3680,0.0
3681,0.0
3682,0.5
3683,0.1111111111111111
3684,0.17647058823529413
3685,0.0
3686,0.0
3687,0.08333333333333333
3688,0.2
3689,0.3333333333333333
3690,0.0
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.3333333333333333
3696,0.10526315789473684
3697,0.0
3698,0.25
3699,0.0
3700,0.17647058823529413
3701,0.21428571428571427
3702,0.05555555555555555
3704,0.0
3705,0.14285714285714285
3706,0.0
3707,0.07142857142857142
3708,0.0
3709,0.0
3710,0.0
3711,0.0
3712,0.14285714285714285
3713,0.1
3714,0.1
3715,0.0
3716,0.0
3717,0.0
3718,0.12
3719,0.0
3720,0.3333333333333333
3721,0.0
3722,0.0625
3723,0.3333333333333333
3724,0.15789473684210525
3725,1.0
3726,0.25
3727,0.0
3728,0.08571428571428572
3729,0.0
3730,0.0
3731,0.0
3732,0.0
3733,0.041666666666666664
3734,0.25
3736,0.07692307692307693
3737,0.12121212121212122
3738,0.07142857142857142
3739,0.1111111111111111
3740,0.08333333333333333
3741,0.0
3742,0.0
3743,0.16666666666666666
3744,0.2
3745,0.0
3746,0.0
3747,0.16666666666666666
3748,0.13333333333333333
3749,0.23076923076923078
3750,0.12903225806451613
3751,0.45454545454545453
3752,0.1
3753,0.0
3754,0.0
3755,0.07692307692307693
3756,0.0
3757,0.0
3758,0.16666666666666666
3759,0.3125
3760,0.16666666666666666
3761,0.16666666666666666
3762,0.25
3763,0.08695652173913043
3764,0.25
3765,0.0
3766,0.1111111111111111
3767,0.14285714285714285
3768,0.0
3769,0.2
3771,0.058823529411764705
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.125
3777,0.06666666666666667
3778,0.0
3779,0.3333333333333333
3781,0.0
3782,0.0
3783,0.038461538461538464
3784,0.0
3785,0.16666666666666666
3786,0.2
3787,0.0
3788,0.2
3789,0.0
3790,0.1111111111111111
3791,0.0
3792,0.07142857142857142
3793,0.5
3794,0.0
3795,0.2
3796,0.0
3797,0.0
3798,0.21951219512195122
3799,0.25
3800,0.26666666666666666
3801,0.11538461538461539
3802,0.043478260869565216
3803,0.08333333333333333
3804,0.125
3805,0.3333333333333333
3806,0.16666666666666666
3807,0.3
3808,0.0
3809,0.18181818181818182
3810,0.05
3812,0.0625
3813,0.0
3814,0.25
3815,0.06666666666666667
3816,0.17857142857142858
3817,0.16666666666666666
3818,0.2
3819,0.2
3820,0.14285714285714285
3821,0.09615384615384616
3822,0.1
3823,0.0
3824,0.09090909090909091
3825,0.08333333333333333
3826,0.16666666666666666
3827,0.0
3828,0.047619047619047616
3829,0.0
3830,0.1
3831,0.0
3832,0.25
3833,0.0
3834,0.2857142857142857
3835,0.08333333333333333
3836,0.16666666666666666
3837,0.3333333333333333
3838,0.25
3839,0.1
3840,0.125
3841,0.0
3842,0.0
3843,0.125
3844,0.09090909090909091
3846,0.0
3847,0.0
3848,0.16666666666666666
3849,0.0
3850,0.0
3851,0.1
3852,0.6666666666666666
3853,0.2
3854,0.16666666666666666
3855,0.0
3856,0.0
3857,0.06666666666666667
3858,0.0
3859,0.13333333333333333
3860,0.14285714285714285
3861,0.058823529411764705
3862,0.3
3863,0.3
3864,0.0
3865,0.09090909090909091
3866,0.0
3867,0.0
3869,0.0
3870,0.0
3871,0.25
3872,0.2
3873,0.2
3874,0.21428571428571427
3875,0.6666666666666666
3876,0.125
3877,0.125
3878,0.0
3879,0.14285714285714285
3880,0.0
3881,0.2
3882,0.0
3883,0.09090909090909091
3884,0.5
3885,0.0
3886,0.2
3887,0.0
3888,0.25
3889,0.0
3890,0.2
3891,0.14285714285714285
3892,0.11764705882352941
3893,0.25
3894,0.1
3895,0.07692307692307693
3896,0.1111111111111111
3897,0.0
3898,0.0
3899,0.0
3900,0.0
3901,0.0
3902,0.17391304347826086
3903,0.07407407407407407
3904,0.0
3905,0.07142857142857142
3906,0.0
3907,0.08333333333333333
3908,0.375
3910,0.2
3911,0.0
3913,0.13333333333333333
3914,0.0
3915,1.0
3916,0.5
3917,0.0
3918,0.13333333333333333
3919,0.08333333333333333
3920,0.0
3921,0.0
3922,0.10526315789473684
3923,0.23076923076923078
3924,0.09090909090909091
3925,0.047619047619047616
3926,0.16666666666666666
3927,0.15384615384615385
3928,0.08333333333333333
3929,0.0
3930,0.09090909090909091
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.07692307692307693
3936,0.15384615384615385
3938,0.0
3939,0.2
3940,0.0
3941,0.0
3942,0.15384615384615385
3943,0.13333333333333333
3944,0.5
3945,0.5
3946,0.25
3947,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
3952,0.07142857142857142
3953,0.0
3954,0.125
3955,0.0
3956,0.0
3957,0.08333333333333333
3959,0.0
3960,0.0
3961,0.16666666666666666
3962,0.18181818181818182
3963,0.42857142857142855
3964,0.25925925925925924
3965,0.125
3966,0.0
3967,0.0
3968,0.4
3969,0.07692307692307693
3970,0.0
3971,0.0
3972,0.07692307692307693
3973,0.15384615384615385
3974,0.11764705882352941
3975,0.0
3976,0.25
3977,0.1111111111111111
3978,0.125
3979,0.1
3980,0.0
3981,0.125
3982,0.0
3983,0.08450704225352113
3984,0.14285714285714285
3985,0.0
3986,0.0
3987,0.25
3988,0.0
3989,0.0
3990,0.14285714285714285
3991,0.0625
3992,0.0
3993,0.16
3994,0.3333333333333333
3995,0.16666666666666666
3996,0.0
3997,0.2
3998,0.0
3999,0.2222222222222222
4000,0.2
4001,0.23076923076923078
4002,0.2222222222222222
4003,0.5
4004,0.2
4005,0.0
4006,0.25
4007,0.0
4008,0.0
4009,0.06666666666666667
4010,0.2
4011,0.16
4013,0.14285714285714285
4014,0.07692307692307693
4015,0.16666666666666666
4016,0.0
4017,0.1111111111111111
4018,0.125
4019,0.3333333333333333
4020,0.16666666666666666
4021,0.5
4022,0.5714285714285714
4023,0.21428571428571427
4024,0.2
4026,0.0
4027,0.3333333333333333
4029,0.0
4030,0.16666666666666666
4031,0.0
4032,0.09090909090909091
4033,0.09090909090909091
4034,0.2
4035,0.3333333333333333
4036,0.0
4037,0.0
4038,0.09090909090909091
4040,0.15384615384615385
4041,0.17391304347826086
4042,0.16666666666666666
4043,0.3333333333333333
4044,0.15053763440860216
4045,0.0
4046,0.0
4047,0.25
4048,0.0
4049,0.05263157894736842
4050,0.0
4051,0.09375
4052,0.0
4053,0.1111111111111111
4054,0.0
4056,0.08333333333333333
4057,0.0
4058,0.0
4059,0.19047619047619047
4060,0.15384615384615385
4061,0.0
4062,0.25
4063,0.29411764705882354
4064,0.0
4065,0.0
4066,0.2727272727272727
4067,0.16666666666666666
4068,0.0
4069,0.5
4070,0.2
4071,0.16666666666666666
4072,0.15384615384615385
4073,0.0
4074,0.13636363636363635
4075,0.2
4076,0.0
4077,0.16666666666666666
4078,0.25
4079,0.13636363636363635
4080,0.0
4081,0.0
4082,0.2
4083,0.0
4084,0.0
4085,0.16666666666666666
4086,0.0
4087,0.1
4088,0.0
4089,0.1
4090,0.0
4091,0.2
4092,0.18181818181818182
4094,0.0
4095,0.058823529411764705
4096,0.0
4097,0.058823529411764705
4098,0.2
4099,0.3333333333333333
4101,0.16666666666666666
4104,0.3333333333333333
4106,0.09090909090909091
4107,0.0
4108,0.0
4109,0.0
4110,1.0
4112,0.36363636363636365
4113,0.15384615384615385
4114,0.0625
4115,0.25
4116,0.0
4117,0.0
4118,0.1111111111111111
4119,0.0
4120,0.0
4121,0.14285714285714285
4122,0.23076923076923078
4123,0.09090909090909091
4124,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.15151515151515152
4130,0.09090909090909091
4131,0.0
4132,0.2857142857142857
4134,0.25
4135,0.2631578947368421
4137,0.0
4138,0.19148936170212766
4139,0.07142857142857142
4140,0.2222222222222222
4141,0.3333333333333333
4142,0.15384615384615385
4143,0.15384615384615385
4144,0.0
4145,0.0
4146,0.17647058823529413
4147,0.3076923076923077
4148,0.1111111111111111
4149,0.0
4150,0.03571428571428571
4151,0.0
4152,0.18181818181818182
4153,0.17647058823529413
4154,0.09090909090909091
